Time taken to sort 10 elements: 4.839e-06 seconds
Time taken to sort 100 elements: 4.5972e-05 seconds
Time taken to sort 1000 elements: 0.00050224 seconds
Time taken to sort 10000 elements: 0.0056795 seconds
Time taken to sort 100000 elements: 0.0629707 seconds
Time taken to sort 1000000 elements: 0.67559 seconds
Time taken to sort 10000000 elements: 7.21877 seconds
Time taken to sort 100000000 elements: 77.049 seconds
Time taken to sort 1000000000 elements: 834.524 seconds
